163,-,,GER,10,Hane,Lezett,LW,83,23,175,85,,koln,29.5,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
164,-,,GER,3,Wude,Nurbert,LW AM,83,23,175,85,,dortmund,40.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
165,-,,BEL,12,Cahrisovyi,Gilles,RB,83,32,175,0,,rsca,64.0,2,RB,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
166,-,,FRA,7,Torrane,Eduarde,RB,83,25,179,0,,lyon,41.0,2,RB,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
167,-,,KOR,4,Sang,Kim-Yeong,CM,83,29,175,0,,arsenal,64.0,3,LCM,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
168,-,,CHI,40,Caya,Gaston,RW RM,83,24,174,84,,realmadrid,49.0,3,RW,Left,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0
169,-,,ITA,10,Boressi,Andrea,AM SS,82,35,172,0,,sampdoria,59.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0
170,RW,,FRA,4,Quersant,Graham,RW AM,82,26,179,0,,nice,58.0,1,RAM,Left,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
171,-,,SUI,17,de Braagi,Alex,CB,82,33,191,0,,barcelona,58.5,1,LCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
172,-,,SWE,2,Webelan,Christian,CB,82,25,187,0,,cskamoscow,50.0,3,LCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
173,-,,BRA,5,Celon,Raulo,CB,82,25,187,83,,everton,26.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
174,-,,FRA,3,Khadza,Steve,CB,82,34,183,0,,monaco,58.5,2,LCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
175,-,,ARG,11,Fabrizio,Otavian,CB,82,31,185,0,,lyon,58.7,2,LCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
176,-,,MKD,7,Eridzi,Ajlem,DM,82,29,178,0,,basaksehir,58.0,2,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
177,-,,URU,16,Fortanes,Kelyan,DM,82,30,178,0,,monaco,58.0,3,DM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
178,sub,,FRA,2,Tuerrier,Amir,DM,82,29,179,0,,nice,58.0,2,DM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
179,-,,COL,14,Eranga,Claudio,DM,82,26,177,84,,salzburg,37.0,2,DM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
180,-,,NED,9,Van Neil,Klaas,CF,82,33,193,0,,ajax,60.0,3,CF,Left,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
181,sub,,TUR,6,Erasovas,Guilimir,CF,82,27,192,0,,basaksehir,59.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
182,-,,DEN,12,Gildeberg,Rasmus,ST CF,82,30,184,0,,bayerleverkusen,58.5,2,CF,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
183,sub,,FRA,7,Ramil,Azoluai,ST CF,82,27,185,0,,marseille,59.7,1,CF,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
184,-,,URU,10,Gomez,Julian,ST CF,82,30,180,0,,realsociedad,60.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
185,-,,ARG,8,Elefarette,Juanchu,SS AM,82,30,174,0,,napoli,60.0,2,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0
186,-,,NGR,6,Jamal,Aewu,ST RW,82,24,178,83,,crystalpalace,42.0,2,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
187,-,,ESP,5,Ramos,Alan,CM,82,28,180,0,,roma,58.0,4,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
188,-,,ARG,2,Lessandro,-,CM AM,82,27,176,0,,psg,58.5,2,LAM,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
189,-,,GER,11,Sven,Yurff,GK,82,28,183,0,,dortmund,59.0,4,GK,Left,6,7,10,9,9,,,,,,,,,,,,,,,,10,5,,,6,,,,,,,0
190,-,,SCO,2,Host,Brad,GK,82,33,185,0,,celtic,57.0,3,GK,Right,9,8,8,8,7,,,,,,,,,,,,,,,,8,3,,,9,,,,,,,0
191,-,,ARG,2,Perez,Alaran,LB,82,30,173,0,,milan,59.0,2,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0
192,-,,ALB,3,Jirzhum,Alem,LB,82,27,175,0,,rsca,59.0,2,LB,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
193,LB,,POR,16,Fereiro,Alen,LB,82,28,177,0,,benfica,58.3,2,LB,Left,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
194,sub,,FRA,3,Bailley,Leano,LB,82,26,178,0,,chelsea,53.0,3,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
195,-,,FRA,11,Angalvan,Derreck,LB,75,27,181,0,,monaco,21.0,1,LB,Left,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
196,sub,,FRA,6,Cossouer,Joao,LW SS AM,82,22,175,86,,lyon,32.0,2,LW,Right,,,,,,,,,,,,,,,,,,,,,,8,,,4,,,,,,,0
197,-,,BEL,26,Baumkneer,Marc,RB,82,24,175,83,,genk,39.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
198,-,,URU,6,Lugano,Antonio,RB,82,29,176,0,,napoli,58.3,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
199,RB,,BRA,22,Nesalera,Alion,RM RB,82,25,177,83,,ajax,25.0,1,RB,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
200,-,,GER,3,Grobe,Julian,RW,82,24,176,83,,bayerleverkusen,39.0,3,RW,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
201,sub,,POR,4,Ruan,Zuren Junior,RM RW,82,24,175,83,,braga,34.0,2,RW,Left,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0
202,-,,CAR,8,Mamadou,Akhono,DM CM AM,82,28,179,0,,chelsea,58.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,8,,,7,,,,,,,0
203,AM,,TUR,11,Chunguzrari,Ali,AM,81,26,180,0,,astonvilla,39.4,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,,,,0
204,-,,SRB,11,Aranđelović,Aleksandar,AM,81,24,182,0,,benfica,44.0,3,AM,Right,,,,,,,,,,,,,,,,,,,,,,7,,,6,,,,,,,0
205,-,,EGY,1,Islani,Al-Kadem,AM,81,25,175,0,,cskamoscow,23.0,1,AM,Left,,,,,,,,,,,,,,,,,,,,,,7,,,5,,,,,,,0
206,-,,CZE,4,Hičzi,Tomaš,AM,81,22,175,83,,viktoriaplzen,20.0,3,AM,Right,,,,,,,,,,,,,,,,,,,,,,7,,,4,,,,,,,0
207,-,,FRA,8,Duehason,Pieter,AM CM,81,33,179,0,,strasbourg,54.0,3,CM,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
208,-,,NOR,6,Winds,Jernal,AM RM,81,29,177,0,,newcastle,54.0,2,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
209,-,,RUS,18,Goncharenko,Nikolay,CB,81,27,194,0,,cskamoscow,36.0,1,RCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
210,-,,BRA,16,Pronense,Marcellas,CB,81,25,188,83,,nice,29.0,3,RCB,Left,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
211,-,,BRA,23,Tinialdo,Pinaro,CB,81,26,183,0,,realmadrid,36.0,1,sub,Both,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
212,-,,ARG,6,Feran,Parasscente de Nildo,CB,81,29,188,0,,salzburg,53.0,2,CB,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
213,-,,CZE,12,Bedarek,Andrej,CB,81,31,193,0,,southampton,54.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
214,-,,ESP,2,Mirante,-,CB,81,32,187,0,,villarreal,53.0,1,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
215,-,,NGR,18,Williamé-Dessien,Adegui,CB,84,30,187,0,,juventus,69.2,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,0
216,-,,CHI,5,Sanches,Pablo,DM,81,27,179,0,,rsca,53.2,2,DM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
217,-,,BEL,3,Stelnex,Kriesse,DM,81,22,181,85,,standard,9.0,1,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
218,-,,DRC,6,Dekole,Mandien,DM CB,81,26,188,82,,tottenham,46.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
219,-,,POL,14,Kraikowiak,Marcin,DM,81,27,182,0,,fiorentina,54.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
220,-,,MEX,12,Janvirez,Salvaro,ST CF,81,26,180,82,,fulham,49.3,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
221,-,,FRA,9,Sokhonali,Aradel,CF,79,25,191,0,,montpellier,28.0,2,CF,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
222,ST,,GRE,22,Saikitis,Petros,ST SS,81,29,178,0,,standard,53.5,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
223,-,,CMR,11,Muibadji,Giamu,CF,81,28,191,0,,villarreal,53.5,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
224,-,,GHA,4,Nasi Gueye,Hasima,ST CF RW,81,28,188,0,,sampdoria,54.0,2,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
225,-,,ESP,10,Joni,Arturo,CM,81,23,177,85,,betis,47.5,3,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
226,-,,IRN,4,Regzuai,Zahar,CM RM,81,29,176,0,,clubbrugge,54.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
227,-,,FRA,2,Degradenel,Bioron,GK,81,28,198,0,,bordeaux,53.2,2,GK,Right,8,8,7,10,7,,,,,,,,,,,,,,,,7,2,,,8,,,,,,,0
228,-,,SRB,9,Jovanović,Petar,GK,81,25,190,84,,genk,35.0,2,GK,Right,9,8,8,7,6,,,,,,,,,,,,,,,,8,4,,,8,,,,,,,0
229,-,,ALG,3,Zaris,Ailam,LB,81,28,173,0,,psv,53.0,3,LB,Left,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0
230,-,,BRA,18,Dominiques,Lucho,LB,81,28,178,0,,zenit,53.7,2,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
231,-,,ARG,2,Lara,Bastian,LW,81,26,175,0,,gladbach,38.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,9,,,4,,,,,,,0
232,-,,ALG,16,Boghoulades,Ghazil,RB,78,26,176,0,,psv,32.0,2,RB,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
233,sub,,POR,8,Risardo,Bruno,RB,81,27,179,0,,porto,44.0,1,RB,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
234,-,,CMR,12,Abouacar,Kahudi,RW RM,81,33,176,0,,porto,53.0,2,RW,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
235,-,,ITA,10,Felici,Manuel,AM,80,31,168,0,,fenerbahce,49.5,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,9,,,3,,,,,,,0
236,-,,ESP,10,Moreno,Einaro,AM SS,80,29,176,0,,lazio,50.4,3,AM,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
237,-,,ENG,10,Hunter,Johnson,ST SS,80,26,179,0,,manchestercity,48.5,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
238,sub,,FRA,6,Leconse,Lemar,RW RM AM,80,26,176,0,,asse,29.6,2,RAM,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
239,sub,,GRE,1,Kianikkalis,Lucas,CB,69,30,188,0,,paok,12.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
240,sub,,FRA,8,Cornet,Liam,CB,80,30,185,0,,bordeaux,48.4,3,LCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
241,-,,AUT,8,Embileck,Jaram,CB,80,24,190,0,,gladbach,25.0,1,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
242,-,,SWE,6,Dalsberg,Olssen,CB,80,35,190,0,,krasnodar,49.0,2,RCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
243,-,,CIV,8,Delot,Fadi,CB,80,23,184,82,,salzburg,26.5,1,LCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
244,-,,ESP,1,Pineralles,Juan Aleix,CB,76,32,192,0,,valencia,32.4,4,RCB,Left,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
245,-,,NGR,28,Médo,Ahmed,DM,72,24,183,74,,valencia,8.4,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
246,-,,BRA,8,Merder,-,DM,80,32,177,0,,zenit,49.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
247,sub,,POR,8,Meireres,Hugo,DM CM,82,30,181,0,,sportinglisabon,48.0,3,RCM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
248,-,,ESP,12,Coristea,Marco,DM CM,74,27,178,0,,valencia,20.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
249,-,,CHI,9,Borres,Juansan,CF ST,80,31,185,0,,gladbach,49.0,4,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
250,-,,RUS,10,Antonov,Misha,ST CF,80,29,186,0,,dynamomoscow,50.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
251,-,,GER,6,Offner,Henrich,ST,80,25,182,0,,hoffenheim,37.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
252,sub,,POR,1,Adiegon,Matias,CF ST,80,33,186,0,,porto,48.0,4,CF,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
253,-,,IRL,40,McCarthy,Greg,ST SS CF,80,29,179,0,,southampton,48.5,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
254,-,,MOR,12,Bensares,Neiheri,CM DM,81,23,178,83,,ajax,37.3,2,RCM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
255,-,,SUI,6,Schur,Daniel,CM,80,24,180,0,,basel,30.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
256,sub,,BRA,3,Luis,Mariao,CM DM,80,29,178,0,,lyon,48.5,3,DM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
257,-,,TUR,24,Emre-Azer,Demircan,GK,73,33,184,0,,basaksehir,23.0,3,GK,Right,6,7,7,7,7,,,,,,,,,,,,,,,,7,2,,,8,,,,,,,0
258,-,,ITA,15,Motaron,Marel,GK,80,23,186,83,,juventus,30.0,1,GK,Both,7,8,9,8,8,,,,,,,,,,,,,,,,10,5,,,7,,,,,,,0
259,-,,ALG,15,Felgham,Mouriss,GK,80,26,186,82,,nice,32.0,2,GK,Right,8,7,9,7,7,,,,,,,,,,,,,,,,9,5,,,7,,,,,,,0
260,-,,FRA,2,Rodrigues,Justin,GK,80,32,189,0,,psv,48.0,1,GK,Right,8,8,8,7,7,,,,,,,,,,,,,,,,8,3,,,8,,,,,,,0
261,-,,BRA,12,Emer,-,LM LW,80,33,177,0,,galatasaray,52.0,3,LM,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
262,-,,FRA,26,Gavy,Franck,RB,80,25,175,0,,lazio,48.3,2,RB,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
263,-,,ESP,8,Cresempo,Lucas,RB,80,27,175,0,,betis,42.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
264,-,,GHA,20,Tar,Kyon,RB CB,80,27,179,0,,atleticodemadrid,48.5,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
265,-,,ESP,13,Javingez,Rony,RW,79,23,178,83,,realsociedad,18.0,1,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
266,-,,ESP,7,Lopes,Alex,RW,80,27,177,0,,sevilla,48.5,3,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
267,-,,PAN,10,Ruben,Ruiz,RW ST,80,24,180,85,,lyon,37.0,3,RW,Left,,,,,,,,,,,,,,,,,,,,,,8,,,6,,,,,,,0
268,-,,SRB,9,Jovičić,Stefan,AM CM,74,25,177,75,,bordeaux,15.2,1,AM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
269,-,,ESP,12,Fernandes,Duro,AM CM,79,29,178,0,,betis,44.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
270,-,,ROU,8,Casvaru,Marius,AM RW,79,23,179,80,,ajax,29.5,3,RW,Left,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
271,sub,,FRA,11,Bernaudés,Strooman,AM CM RW,80,32,174,0,,psg,47.5,2,RAM,Both,,,,,,,,,,,,,,,,,,,,,,6,,,5,,,,,,,0
272,RCB,,GRE,34,Derafakis,Gravanis,CB,79,32,186,0,,barcelona,46.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
273,-,,GER,14,Benedict,Draht,CB,79,35,198,0,,basaksehir,44.1,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
274,-,,FRA,9,Kean,Gailles,CB,79,34,187,0,,lille,44.0,3,RCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
275,-,,BRA,7,Tolian,Christian,CB,79,30,183,0,,psv,43.6,2,LCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
276,-,,WAL,8,Ward,Sam,CB,79,31,188,0,,southampton,44.0,1,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
277,-,,ARG,20,Meder,Ranc,CB,79,35,178,0,,sportinglisabon,44.0,2,RCB,Both,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
278,-,,FRA,6,Kadeu,Mateo,CB,79,24,190,80,,youngboys,32.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
279,-,,BEL,2,Clenet,Liamonc,CB DM,79,33,188,0,,genk,43.7,3,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
280,-,,ARG,17,Gaitan,Serantan,DM,79,33,177,0,,braga,44.0,1,DM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
281,-,,CIV,18,Deide,Luc,DM,72,28,179,0,,malaga,18.2,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
282,DM,,GRE,4,Zietsasi,Iris,DM,79,30,180,0,,paok,44.5,2,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
283,-,,ANG,15,Bargán,Gustavo,DM,75,27,178,0,,psv,27.0,2,DM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
284,-,,GER,80,Brown,Jaren,ST,79,32,180,0,,hsv,44.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
285,-,,ESP,5,Sorens,Thiago,ST SS CF,79,28,178,0,,stuttgart,44.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
286,-,,DEN,9,Jorgensen,Andreas,CF,79,28,197,0,,newcastle,44.5,4,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
287,-,,ITA,9,Pazzinelli,Andrea,CM,79,23,180,81,,fiorentina,34.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
288,-,,CHI,6,Aroyo,Felipe,CM,79,27,178,0,,galatasaray,44.5,3,CM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
289,-,,FRA,9,Gersan,Kamil,CM,79,33,179,0,,marseille,44.0,3,LCM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
290,-,,MOR,1,Ali,Garram,CM,75,24,179,77,,psv,18.4,3,CM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
291,-,,ARG,17,Palacio,Juan,CM AM,79,35,178,0,,psg,43.5,1,AM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
292,-,,USA,15,Kell,Danny,CM AM,79,23,181,80,,schalke,30.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
293,-,,BRA,5,Vinha,Danielo,CM DM,76,27,174,0,,sportinglisabon,33.0,3,LCM,Right,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0
294,-,,ESP,25,Rojas,Pablo,CM RM,79,27,178,0,,barcelona,43.8,3,CM,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
295,-,,ARG,2,Rocer,Hugo,GK,79,30,182,0,,malaga,43.5,2,GK,Right,6,7,8,8,9,,,,,,,,,,,,,,,,8,4,,,8,,,,,,,0
296,sub,,POR,1,Portele,Hugo,GK,79,21,194,91,,psg,40.0,3,sub,Right,9,9,7,8,7,,,,,,,,,,,,,,,,8,4,,,8,,,,,,,0
297,-,,NED,31,Niklaasen,Aiken van Eidoven,GK,79,26,193,82,,porto,37.5,3,GK,Right,8,8,8,9,7,,,,,,,,,,,,,,,,8,4,,,8,,,,,,,0
298,-,,ESP,4,Mendez,Valo,GK,79,32,185,0,,betis,43.5,2,GK,Right,7,8,7,8,9,,,,,,,,,,,,,,,,8,3,,,7,,,,,,,0
299,-,,AUT,3,Schiefler,Antonio,GK,75,35,186,0,,salzburg,27.5,1,GK,Right,6,7,8,9,9,,,,,,,,,,,,,,,,8,3,,,7,,,,,,,0
300,-,,ITA,6,Di Giani,Franco,LB,79,24,180,81,,juventus,41.5,4,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
301,LB,,GRE,17,Vanilidis,Paulas,LB,74,25,180,76,,valencia,24.2,3,LB,Left,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
302,-,,AUT,5,Plattart,Calin,LB,79,27,177,0,,hannover,37.0,2,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
303,-,,UKR,6,Teseklyanka,Nikolay,LW,79,21,179,82,,dynamokyiv,32.0,3,LW,Right,,,,,,,,,,,,,,,,,,,,,,8,,,6,,,,,,,0
304,-,,FRA,6,Auare,-,LW SS,79,26,176,0,,monaco,37.0,1,LW,Right,,,,,,,,,,,,,,,,,,,,,,9,,,5,,,,,,,0
305,-,,FRA,9,Sodoko,Kevin,RB,79,27,178,0,,nice,37.0,1,RB,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
306,-,,AUT,11,Getsmler,Nickal,RB RM,79,30,177,0,,salzburg,44.0,2,RM,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
307,-,,MLI,1,Mekoululu,Iadidi,RW RM,79,22,179,83,,salzburg,33.0,3,RW,Left,,,,,,,,,,,,,,,,,,,,,,9,,,5,,,,,,,0
308,-,,ALG,23,Velghouli,Amirzali,AM,78,23,177,79,,psg,21.0,3,sub,Left,,,,,,,,,,,,,,,,,,,,,,7,,,6,,,,,,,0
309,-,,CIV,3,Baló,Jean-Moussa,LW,78,24,177,79,,lille,3.0,1,LW,Right,,,,,,,,,,,,,,,,,,,,,,9,,,6,,,,,,,0
310,-,,NED,28,Knoojpers,Chris,CB,78,21,189,83,,ajax,13.0,3,RCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
311,-,,BRA,8,Torena,Gabriel,CB,78,23,188,79,,asse,17.8,3,RCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
312,-,,SUI,18,Ababa,Zarick,CB,78,23,189,79,,basel,19.5,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
313,-,,DEN,4,Gjudorssen,Hanse,CB,77,34,186,0,,copenhagen,35.1,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
314,-,,NED,13,Jakoopp,Willem,CB,75,27,186,0,,feyenoord,23.3,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
315,LCB,,GRE,9,Panolas,Manos,CB,78,31,189,0,,lazio,39.6,3,RCB,Left,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
316,LCB,,POR,9,Berales,Nuno,CB,78,26,188,0,,porto,39.0,1,LCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
317,-,,ESP,6,Fanco,Iamelado,CB,78,24,188,81,,realsociedad,29.0,3,sub,Both,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
318,-,,AUT,12,Gudsen,Kevin-Marcs,CB,77,32,182,0,,salzburg,38.0,1,RCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
319,-,,NED,5,Van Dekens,Henry,DM,78,20,179,87,,ajax,1.0,3,DM,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
320,-,,ARG,6,Vierao,Alexander,DM,78,29,177,0,,lokomotivmoscow,39.5,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
321,-,,ESP,8,Estrende,Luis,DM,78,29,178,0,,realsociedad,39.2,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
322,-,,FRA,9,Seibber,Thymon,CF ST,78,25,187,79,,basel,32.5,2,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
323,-,,ROU,11,Itanusin,Rajun,CF,78,32,191,0,,bordeaux,39.3,2,CF,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
324,-,,BEL,1,Sirgi,Dion,ST CF,78,29,182,0,,everton,39.3,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
325,-,,BRA,5,Paulinho,-,CF ST,79,25,188,80,,portimonense,20.0,2,CF,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
